Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT
2016-11-11,25.076993942260742,53.02304458618164,25.17875488043901,53.112882327807334,24.642200254141766,52.115667631147375,24.774026122019357,52.313314775232094,136575600,38767800
2016-11-14,24.44792938232422,52.21449661254883,24.933603536547555,53.076954786119884,24.07095409058194,51.45984785260573,24.910476531961177,53.023050079305904,204702000,41328400
2016-11-15,24.77171516418457,53.245582580566406,24.903541044152803,53.806350510620355,24.552005952396687,52.74813005249621,24.646827209823478,52.75717658859786,129058000,35904100
2016-11-16,25.437782287597656,53.95106887817383,25.49328922096897,53.9601119648445,24.653764939622317,53.191321938850045,24.676891946288276,53.308899316783275,235362000,27332500
2016-11-17,25.428524017333984,54.846466064453125,25.521033782591825,55.12684996899257,25.16949879198445,54.240479385591485,25.39614586416529,54.638440632146505,110528000,32132700
2016-11-18,25.45397186279297,54.58418655395508,25.564983967212918,55.298711134588345,25.361463834333474,54.538964221688765,25.37533968570689,54.973104821882416,113715600,27686300
2016-11-21,25.840194702148438,55.045448303222656,25.900324555153695,55.14493947722373,25.44240391099526,54.64748360721836,25.467844142834856,54.71984207930709,117058400,19652600
2016-11-22,25.85638427734375,55.28061294555664,25.99977275285797,55.40723683637828,25.763874502009838,55.00023245880652,25.891073899176412,55.15398905473501,103862000,23206700
2016-11-23,25.724559783935547,54.629398345947266,25.78931610075717,55.262517736020214,25.51641321952513,54.49372793365054,25.754624712609214,55.181116178690566,109705600,21848900
2016-11-25,25.85407066345215,54.746986389160156,25.872572971139366,54.746986389160156,25.65979996169072,54.38520430273384,25.70142927174837,54.53896091316044,45903600,8409600
2016-11-28,25.80319595336914,54.81934356689453,26.01134255007171,55.190172180511475,25.761566634028625,54.4575580388691,25.770817789935137,54.57513885301374,108776000,20732600
2016-11-29,25.777753829956055,55.25348663330078,25.909579704144274,55.54291368873485,25.456283684751845,54.73794447516868,25.62048772000542,54.8555252946396,114115200,22366700
2016-11-30,25.560348510742188,54.50278854370117,25.94888809274316,55.334894002893314,25.502530131066308,54.466612745665614,25.81012433441644,55.04546691715075,144649200,34655400
2016-12-01,25.3221435546875,53.54405975341797,25.657491301388124,54.403297877760465,25.215757920572006,53.30889810242259,25.525665432540947,54.367118631416126,148347600,34542100
2016-12-02,25.416967391967773,53.589271545410156,25.460908173355367,53.78825391092208,25.17412942147229,53.18226372970038,25.24813689823171,53.43551495405433,106112000,25515700
2016-12-05,25.2342529296875,54.46660232543945,25.447024136361044,54.80125168238561,25.03535756904319,53.86965864401875,25.440086213346426,53.99628253852581,137298000,23552700
2016-12-06,25.428524017333984,54.22239685058594,25.52334701195445,54.68367009547973,25.252757404268802,54.08672642254772,25.32445163421705,54.656537389969,104782000,19907000
2016-12-07,25.678302764892578,55.50672912597656,25.715307380981095,55.515775661353594,25.24582234234064,54.08672669310708,25.268949345157356,54.27666253311686,119994800,30809000
2016-12-08,25.930391311645508,55.181129455566406,26.002085548205233,55.69667507619185,25.578854524143182,55.02737283819457,25.638986141777533,55.44342380898715,108273200,21220800
2016-12-09,26.353622436523438,56.04941177368164,26.527077612975706,56.06750139560799,25.974333925172665,55.28966490398778,25.974333925172665,55.334887233682366,137610400,27349400
2016-12-12,26.203292846679688,56.23030090332031,26.596457159772445,56.34788172032481,26.015960079014263,55.82329648719547,26.200979617220906,55.913741146280415,105497600,20198100
2016-12-13,26.640405654907227,56.96291732788086,26.80923438913598,57.360878674018956,26.307371117446973,56.29361854345576,26.3281848937995,56.52877673657311,174935200,35718900
2016-12-14,26.640405654907227,56.69157409667969,26.873990712647146,57.3880089689396,26.59183841227385,56.555903666278034,26.60571426317554,56.981001127977,136127200,30352700
2016-12-15,26.786104202270508,56.601131439208984,26.996563993169634,57.11667357252743,26.649653645999244,56.34788019021146,26.684343269134466,56.70966571721221,186098000,27669900
2016-12-16,26.820796966552734,56.34787368774414,26.943371679861478,56.935774238716824,26.746789492603455,56.18507056440531,26.93643375487832,56.935774238716824,177404400,42453100
2016-12-19,26.975751876831055,57.54176330566406,27.146893842425094,57.677433730727316,26.769918519223733,56.45641025588474,26.781482904720658,56.58303759605682,111117600,34338200
2016-12-20,27.047447204589844,57.46940231323242,27.174648392216778,57.704560448669355,26.98500410805871,57.008125676069604,26.99887995962617,57.6050692739777,85700000,26028400
2016-12-21,27.072885513305664,57.46940231323242,27.151519450366642,57.61411580817251,27.008129191301,57.08952723261352,27.012755651145582,57.36991113854076,95132800,17096300
2016-12-22,26.894804000854492,57.47844696044922,26.945684469202387,57.975899397195064,26.744475825593163,57.35182308021304,26.90867985059398,57.74074125536244,104343600,22176600
2016-12-23,26.947994232177734,57.198081970214844,26.947994232177734,57.46941942272844,26.73290975241611,56.800117152968184,26.73290975241611,57.388017841950074,56998000,12403800
2016-12-27,27.1191349029541,57.23426055908203,27.244022822185855,57.94878519741054,26.941053294901092,57.170948598748424,26.947991218556684,57.170948598748424,73187600,11763200
2016-12-28,27.003507614135742,56.97195816040039,27.29491109680625,57.342786760656146,26.87399319069343,56.82724464445284,27.179274290022754,57.342786760656146,83623600,14653300
2016-12-29,26.996564865112305,56.89055633544922,27.084448187355466,57.16189374534678,26.920244162795246,56.7367962846871,26.93180678272135,56.854377094064915,60158000,10250600
2016-12-30,26.786104202270508,56.20317077636719,27.10526108645545,56.97196421486084,26.69590765316439,56.103679576659786,26.978061684512667,56.94482805569526,122345200,25579900
2017-01-03,26.8624267578125,56.601131439208984,26.904056072927844,56.83628961658973,26.540956621718564,56.19412358389376,26.781481357443056,56.79106728827526,115127600,20694100
2017-01-04,26.832359313964844,56.34787368774414,26.945684635795736,56.75488149609122,26.76991622527376,56.18507056440531,26.793043229808333,56.51067681108297,84472400,21340000
2017-01-05,26.96881103515625,56.34787368774414,27.026629427433924,56.673479934421806,26.78379147407677,56.10366900273589,26.809231707837135,56.248382506787955,88774400,24876000
2017-01-06,27.269474029541016,56.83629608154297,27.327292435915776,57.11668006937349,26.936439444189524,56.11272839548036,27.00813370346135,56.34788659960963,127007600,19922900
2017-01-09,27.519243240356445,56.65538787841797,27.621004181854,57.05335258512646,27.27640703607012,56.564943236116186,27.278718501484214,56.76392213922849,134247600,20382700
2017-01-10,27.5469970703125,56.63731002807617,27.609440162390683,57.04431790348665,27.359666029600515,56.32979335001522,27.4683631332568,56.736801225425694,97848400,18593000
2017-01-11,27.69501304626465,57.152854919433594,27.73664236401141,57.189034165698246,27.429048058686856,56.46546649161931,27.461426220881282,56.62826964956743,110354400,21517300
2017-01-12,27.57938003540039,56.62827682495117,27.590944422548052,57.34280150312297,27.33885525144657,56.03133298691679,27.498434618800005,57.03528477139354,108344800,20968200
2017-01-13,27.530811309814453,56.70966339111328,27.6649504298355,56.86341999112424,27.47761760205519,56.39310020541169,27.54700039226681,56.63730490858411,104447600,19422300
2017-01-17,27.75282859802246,56.55590057373047,27.808333761164853,56.70966061646071,27.341161922801497,56.103670430776624,27.368913622134034,56.691570996713494,137759200,20664000
2017-01-18,27.750516891479492,56.528778076171875,27.86846691354902,56.709670856064186,27.685760570179337,56.18508213940077,27.75283012137662,56.68253469642252,94852000,19670100
2017-01-19,27.701946258544922,56.34787368774414,27.77364049628045,56.96290694252593,27.607125018102177,56.257429041552385,27.61406294246662,56.29360828012592,102389200,18451700
2017-01-20,27.75282859802246,56.7458381652832,27.856900999474114,56.81819319187416,27.69038551004693,56.41118538529356,27.856900999474114,56.68252277293326,130391600,30213500
2017-01-23,27.771329879760742,56.944828033447266,27.940158592711846,57.089541564717116,27.699633875357176,56.59208901661719,27.752827571238708,56.70966983897479,88200800,23097600
2017-01-24,27.74588966369629,57.451324462890625,27.77595459170511,57.650306853031694,27.637190806659174,56.92673577987967,27.648755190611862,57.161897413726855,92844000,24672900
2017-01-25,28.1876220703125,57.59603500366211,28.238502538017904,57.97590669216903,27.817584711287722,57.38800953849274,27.84996286992256,57.840239710663305,129510400,23672700
2017-01-26,28.201501846313477,58.12966537475586,28.317138640153402,58.37387354073842,28.122867908974058,57.478456249691625,28.13905698953255,57.99400183863783,105350400,43554600
2017-01-27,28.203805923461914,59.495391845703125,28.296315687195367,59.61297608997676,28.12286054187401,58.69042280629603,28.247748458242626,59.14265291384985,82251600,44818000
2017-01-30,28.129812240600586,58.90750503540039,28.129812240600586,59.504452228531896,27.905478291622142,58.60903833932006,27.967921398146483,59.414007566068605,121510000,31651400
2017-01-31,28.065044403076172,58.47336196899414,28.074295556636574,58.92559213596164,27.896215702910933,58.120622990798275,28.01879039975129,58.66329781106233,196804000,25270500
2017-02-01,29.776473999023438,57.50559997558594,30.178891306404857,58.44623971921909,29.37405845611944,57.406108769015106,29.378683151438544,58.211078058189315,447940000,39671500
2017-02-02,29.7255916595459,57.1347541809082,29.924487070835582,57.3518261660226,29.552136482105638,56.7548825197607,29.598392254776094,57.207112659360384,134841600,45827000
2017-02-03,29.85279083251953,57.59603500366211,29.87823106466775,57.614124624578025,29.6400195858955,57.04431364157524,29.674709207481992,57.43323186566132,98029200,30301800
2017-02-06,30.132625579833984,57.55985641479492,30.18119457211503,57.568902950476705,29.811155525932833,57.107626237494216,29.86435097675347,57.433232517189516,107383600,19796400
2017-02-07,30.419408798217773,57.36991882324219,30.548921417536285,57.686478557626224,30.1696329485517,57.18902606777602,30.19044672045199,57.65030276672686,152735200,20277200
2017-02-08,30.53736686706543,57.28852462768555,30.578997953224636,57.713622140196264,30.347724335988907,57.179990340536584,30.37779103549526,57.49655011565555,92016400,18096400
2017-02-09,30.758024215698242,57.93973922729492,30.76499222047708,58.283438644315915,30.456064346348043,57.27044036857509,30.579170489780438,57.45133316426046,113399600,22644400
2017-02-10,30.6883487701416,57.88545227050781,30.878817069337156,58.156793088219274,30.672091269426865,57.86736265264426,30.767325419024644,58.111567318439484,80262000,18170700
2017-02-13,30.960094451904297,58.536678314208984,31.083204103840057,58.66330221843435,30.83466685805502,58.003043088843285,30.911318432617122,58.10253428508968,92141600,22920100
2017-02-14,31.361949920654297,58.755069732666016,31.378207420146147,58.89156268844542,30.950819839216535,58.254597875581595,31.00192091348588,58.60948233753608,132904800,23108400
2017-02-15,31.475753784179688,58.71867370605469,31.652286004872664,58.7550722920027,31.269028060674245,58.38199893509628,31.47807881503366,58.69137650217378,142492400,17005200
2017-02-16,31.438594818115234,58.70956039428711,31.56634393225144,59.36472092358285,31.32013165112798,58.63677017950237,31.512921382107862,58.90974910516292,90338400,20546300
2017-02-17,31.5245418548584,58.80055618286133,31.55009239135927,58.86425195527465,31.380531673265477,58.509374517212066,31.380531673265477,58.66406325845606,88792800,21248800
2017-02-21,31.752168655395508,58.68227005004883,31.763783178937153,59.10084333880629,31.5849294403097,58.6458714672456,31.64299851376297,58.79146579845853,98028800,20655900
2017-02-22,31.84739875793457,58.56396484375,31.849720244647255,58.59126203827201,31.615122493503353,58.28188457726515,31.68944905510899,58.53666764922799,83347600,19292700
2017-02-23,31.712678909301758,58.80055618286133,31.93334065729695,58.90065053127063,31.65925635950925,58.409280168802766,31.910115156813283,58.61856330288146,83152800,20273100
2017-02-24,31.742881774902344,58.80055618286133,31.742881774902344,58.96434630368395,31.42233932890466,58.36378021322817,31.568674540208864,58.71865765129076,87106400,21796800
2017-02-27,31.805585861206055,58.4456787109375,31.92404901944961,58.72775899684471,31.654607713322534,58.281888590209775,31.85436543417476,58.72775899684471,81029600,15871500
2017-02-28,31.81953239440918,58.21818542480469,31.924056023125235,58.418370636862555,31.752170280971953,58.01799674158779,31.84043641130136,58.30918185861192,93931600,23239800
2017-03-01,32.46989440917969,59.09174728393555,32.553513998326025,59.13724030445568,31.961212414814852,58.25459378699342,32.028570965729365,58.3546881513852,145658400,26937500
2017-03-02,32.277122497558594,58.24549865722656,32.583725430295985,58.91885505688434,32.230664393100895,58.12720500333434,32.51868833716212,58.86426065598006,104844000,24539600
2017-03-03,32.46757888793945,58.46388626098633,32.4791934110598,58.49118346286618,32.191169541247426,57.89062072338961,32.23530260255185,58.22730241198766,84432400,18135900
2017-03-06,32.36537551879883,58.48207473754883,32.465256160712165,58.74595922644988,32.1934933425017,58.06350496703328,32.37234352355386,58.209095810709805,87000000,18750300
2017-03-07,32.40718460083008,58.600364685058594,32.51402969503184,58.946140727015134,32.23762038014406,58.40927737695223,32.30033596237388,58.40927737695223,69785200,18521000
2017-03-08,32.286407470703125,59.13722229003906,32.472229229745274,59.21912080973874,32.24459943565265,58.46386608751042,32.27479294621513,58.47296746576983,74828800,21510900
2017-03-09,32.21207809448242,58.900657653808594,32.23762863124492,59.32832535326015,31.833470106054047,58.67317173306401,32.22601765074361,59.3192309149003,88623600,19846800
2017-03-10,32.31891632080078,59.082645416259766,32.37001737781938,59.382928506961775,32.20277819925927,58.91885527063318,32.34446684931008,59.24643556188636,78451200,19538200
2017-03-13,32.33286666870117,58.88246154785156,32.386289235913274,59.31923761966986,32.244604067275915,58.755069973221254,32.25157207411855,59.155447460528016,69686800,20100000
2017-03-14,32.28407669067383,58.609466552734375,32.43737631932084,58.73685809253381,32.249233127239414,58.372879289256176,32.35608175981569,58.71865533409489,61236400,14280200
2017-03-15,32.625526428222656,58.918853759765625,32.69288498701873,59.073542520468585,32.29336951926755,58.46388191606087,32.38163563598722,58.73686779921148,102767200,24833800
2017-03-16,32.678951263427734,58.81875991821289,32.7556028631629,58.92795566090136,32.57907061737712,58.509382394074755,32.6859192684714,58.918854280097456,76928000,20674300
2017-03-17,32.516361236572266,59.028045654296875,32.75095902886133,59.36472035361098,32.493132188353286,58.855154143415184,32.75095902886133,59.064444232499284,175540000,49219700
2017-03-20,32.857810974121094,59.082645416259766,32.86710046778444,59.31013134394561,32.57210853833222,58.891558070082006,32.61159508884858,59.06444959666551,86168000,14598100
2017-03-21,32.48151779174805,58.427486419677734,33.16905721722012,59.60131467147679,32.45596725630893,58.3546892546856,33.008785998943395,59.31923433503198,158119600,26640500
2017-03-22,32.848514556884766,59.173641204833984,32.89032613470719,59.27373557314771,32.46293504079582,58.345595998798494,32.483842601834596,58.345595998798494,103440800,20680000
2017-03-23,32.73236846923828,59.028045654296875,32.885671643662896,59.36472035361098,32.66036339938091,58.937045737631394,32.81134154300092,59.091741430571346,81385200,19269200
2017-03-24,32.66733169555664,59.12813949584961,32.92283698855031,59.55580716580033,32.59997314245157,58.927950788632444,32.86708941255506,59.473915572294516,89582400,22617100
2017-03-27,32.72308349609375,59.23733139038086,32.80205658075836,59.34652712976112,32.19813683440069,58.55487363947251,32.37699056258623,58.809656755707216,94300400,18614700
2017-03-28,33.401329040527344,59.41021728515625,33.45707307818211,59.574007407562945,32.66268864330955,58.82785394822545,32.7300507478153,59.109934237024206,133499200,20080400
2017-03-29,33.47565841674805,59.57401657104492,33.561603055774526,59.60131377192504,33.259643164185654,59.10084194805735,33.373456280125204,59.25553765691078,116760000,13618400
2017-03-30,33.4315185546875,59.79240036010742,33.563917716819425,60.03808904954371,33.331641469644204,59.473921450022935,33.49191264727578,59.528515851088976,84829200,15122800
2017-03-31,33.36881637573242,59.92887878417969,33.5105050701291,60.22916180192271,33.21783464392153,59.55579862110783,33.38275238759844,59.73779148442991,78646800,21040300
2017-04-03,33.37809753417969,59.64682388305664,33.47565313713689,60.00170143951521,33.227119384324254,59.31924353212244,33.380422565080316,59.8834042924818,79942800,20400900
2017-04-04,33.626644134521484,59.810604095458984,33.654516159004885,59.883394317291874,33.25500060155091,59.40112525384053,33.27358313262498,59.501219618970396,79565600,12997400
2017-04-05,33.45243835449219,59.655887603759766,33.78691683992764,60.37474372911954,33.4036587652597,59.546698837888634,33.49889291207921,60.32925072411231,110871600,21448600
2017-04-06,33.36881637573242,59.810604095458984,33.56857414907437,60.1108802485289,33.32003678994606,59.58311816422196,33.5151480445809,59.692306968131135,84596000,18103500
2017-04-07,33.29447555541992,59.76509475708008,33.48958674736257,60.019877849327194,33.27821806155178,59.546710241199484,33.38506314769717,59.91978349989889,66688800,14108500
2017-04-10,33.2550048828125,59.62861633300781,33.41992265216681,59.892500869103124,33.19228927539541,59.47392755256858,33.35488555716237,59.701413503445195,75733600,17952700
2017-04-11,32.89728927612305,59.58310317993164,33.29680474432891,59.70139333519154,32.53261383073849,59.00983433429858,33.201570622944516,59.69229195638142,121517600,18791500
2017-04-12,32.93677520751953,59.355628967285156,33.018069774017114,59.61041208548151,32.75327497270914,59.24643322706416,32.890320663198835,59.52851354473594,81400000,17108500
2017-04-13,32.7625617980957,59.100833892822266,33.07148959844123,59.92888589903012,32.7625617980957,59.100833892822266,32.96231949064041,59.410218326041466,71291600,17896500
2017-04-17,32.94375228881836,59.58310317993164,32.955366814162275,59.59219761642383,32.720765452683956,59.15542862598886,32.86245415566648,59.182725820101304,66328400,16689300
2017-04-18,32.79741287231445,59.501220703125,32.99252411381915,59.792402422721146,32.77650885592218,59.291937530272676,32.846192454818166,59.446626300175666,58790000,15155600
2017-04-19,32.67662811279297,59.182735443115234,32.98323452937892,59.828794597323636,32.62320555629877,59.04624250804156,32.95536250760022,59.73780162138087,69313600,26992800
2017-04-20,33.08544158935547,59.601322174072266,33.196933237308556,59.828808136568725,32.788128165310184,59.27374183269171,32.802064178272374,59.564923586994354,93278400,22299500
2017-04-21,33.04595184326172,60.42026138305664,33.141182437382405,60.69324032005027,32.94839621770171,59.55581072677857,33.08543839092253,59.75599944596548,69283600,32522600
2017-04-24,33.364173889160156,61.448486328125,33.436178988673426,61.566783431760406,33.25732521151562,61.057210327068944,33.33165534279108,61.4029933163807,68537200,29770000
2017-04-25,33.570892333984375,61.8033561706543,33.65683342820779,61.91255188161439,33.41758913002778,61.512174550411494,33.426882166527854,61.785160356653,75486000,30242700
2017-04-26,33.37345504760742,61.72147750854492,33.58715234952038,62.15824655913835,33.30377499726064,61.53039018112044,33.55695529820021,61.94896341390534,80164800,26190800
2017-04-27,33.39900207519531,62.12183380126953,33.48494670202684,62.22192813216609,33.28751046208799,61.49397756656612,33.429199123345946,62.01264503470406,56985200,34971000
2017-04-28,33.36648178100586,62.29473114013672,33.517463469543536,62.913492997464054,33.2782192163998,61.59407770017036,33.468683897738,62.704209880285696,83441600,39548800
2017-05-01,34.04705810546875,63.15920639038086,34.191068267266395,63.286597974861635,33.670771659865956,62.33115414893509,33.70329019782849,62.49494432074191,134411600,31954400
2017-05-02,34.26306915283203,63.05909729003906,34.397789806253755,63.43217057397797,34.10744448704859,62.904401594436045,34.270037156952604,63.43217057397797,181408800,23906100
2017-05-03,34.15855407714844,62.858909606933594,34.25843473491039,63.13188853914246,33.510504722317755,62.52222795399158,33.81710761295375,63.13188853914246,182788000,28928000
2017-05-04,34.03545379638672,62.61323165893555,34.1771425137985,62.85892037656852,33.868214538318526,62.45854287661574,34.03313230878373,62.81342040891194,93487600,21749400
2017-05-05,34.59986877441406,62.786109924316406,34.6045117471504,62.813407122208126,34.088858233097376,62.32203673320043,34.088858233097376,62.695116950571034,109310800,19128800
2017-05-08,35.54059600830078,62.73151397705078,35.70086722518305,62.83160832839082,34.616137310533105,62.2583394175672,34.616137310533105,62.758811174267386,195009600,18566100
2017-05-09,35.768226623535156,62.822505950927734,35.97495237668909,63.04089046751137,35.64279544407937,62.49492570489297,35.74035105907006,62.65871582791035,156521600,22858400
2017-05-10,35.59866714477539,63.06819152832031,35.75661688369108,63.295677438542,35.331550797347596,62.71331406375999,35.684611792345606,62.7770098409293,103222800,17977800
2017-05-11,35.906532287597656,62.29473114013672,35.934522911340885,62.540419772689695,35.524026979358844,61.985353682632024,35.55667974132249,62.20373817865404,109020400,28789400
2017-05-12,36.40799331665039,62.22195053100586,36.482626683236035,62.43124064612607,36.074465339143025,61.91257299127663,36.08146210604529,62.43124064612607,130108000,18714100
2017-05-15,36.3146858215332,62.2674446105957,36.53625834165533,62.312944570288884,36.16308450747158,61.48489251164307,36.38698809620516,62.003560117477335,104038800,31530300
2017-05-16,36.261051177978516,63.52122116088867,36.39865899450321,63.54867482741706,36.08612490171975,62.377271841455695,36.37067192914475,62.441332724059436,80194000,34956000
2017-05-17,35.0435676574707,61.75495529174805,36.05114482184361,63.23750895295033,34.91762229136638,61.70919453193567,35.82490652962704,63.04532632953935,203070800,30548800
2017-05-18,35.57767105102539,61.965450286865234,35.76425979278485,62.349815609716394,35.24881235293306,61.44380963953493,35.281465115824645,61.68175306982457,134272800,25201300
2017-05-19,35.698951721191406,61.9471435546875,35.913527513303194,62.322355287283074,35.59866237049215,61.70920014980232,35.773588636126284,61.77326103010461,107843200,26961100
2017-05-22,35.91585922241211,62.64265823364258,36.05346701939579,62.68841899655791,35.66396499330366,61.7732595951483,35.91819029123289,62.13017120312908,91865600,16237600
2017-05-23,35.871543884277344,62.8531379699707,36.128100250180886,62.91719883859465,35.757257452529636,62.57858740037606,36.128100250180886,62.88974517805739,79675600,15425800
2017-05-24,35.764251708984375,62.935516357421875,35.95783717340129,63.03618446197391,35.60798469626111,62.64266559384677,35.88086920136443,63.02703789400587,76712000,14593900
2017-05-25,35.887874603271484,63.71340560913086,35.99982998529653,63.95134204717556,35.69195802305409,63.063643215185266,35.85522183990192,63.118550549793625,76942400,21854100
2017-05-26,35.82722473144531,64.02457427978516,35.97416390486337,64.26251776608925,35.7572535270137,63.621901761749726,35.91818622954142,63.87815235275435,87710400,19827900
2017-05-30,35.84123229980469,64.43637084960938,36.01848966943214,64.43637084960938,35.761933231199095,63.85066246329383,35.78292353308563,63.86896955961292,80507600,17072800
2017-05-31,35.62898254394531,63.914730072021484,35.95784479630646,64.73837494039542,35.540355650988694,63.88727640676105,35.91119850124231,64.5461923014602,97804800,30436400
2017-06-01,35.72693634033203,64.15265655517578,35.76192372639533,64.61938968784592,35.50303272861537,63.55780169700565,35.72460527148131,64.28077828067576,65616400,21603600
2017-06-02,36.256378173828125,65.67182159423828,36.256378173828125,65.76333611147184,35.659297173952936,64.28077579669173,35.82022988509875,64.46381181326896,111082800,34770300
2017-06-05,35.90186309814453,66.14772033691406,36.02314629887634,66.70596812966915,35.792245918481385,65.71759430163273,35.997490305623145,65.86402315709536,101326800,33316800
2017-06-06,36.02314758300781,66.36734771728516,36.340347347771115,66.45886923070358,35.866880549034676,66.13855789796148,35.894867612168994,66.1660185412537,106499600,31511100
2017-06-07,36.237735748291016,66.24837493896484,36.38000929929128,66.59613292670439,36.03015665508261,65.84570265055328,36.15610559997341,66.47716474245128,84278400,22301800
2017-06-08,36.149105072021484,65.8457260131836,36.27738151444817,66.36736667093085,36.011493674859324,65.43390701363536,36.209744909512004,66.35822010266581,85003200,24588300
2017-06-09,34.74735641479492,64.35400390625,36.19574762712683,65.96468628454245,34.0569826664801,62.77077519076233,36.19574762712683,65.92807907343222,259530800,49187400
2017-06-12,33.91704559326172,63.85983657836914,34.07331267295952,64.00626546763529,33.238330642587215,62.34982182285228,33.99168252863766,63.37480310137408,289229200,47761700
2017-06-13,34.18992233276367,64.656005859375,34.39050460173566,64.81158126447086,33.85406331877485,64.02454370890068,34.32286800866931,64.07945103255537,136661600,25258600
2017-06-14,33.85639572143555,64.3082504272461,34.40216480385266,65.06783443402581,33.548523792553745,63.53951985323702,34.40216480385266,64.89395888920703,126124800,25510700
2017-06-15,33.65347671508789,63.96965408325195,33.697791934681774,64.2533513101047,33.16835104501716,62.962979972442675,33.42724203838024,63.39309909692116,128661600,26068700
2017-06-16,33.182342529296875,64.0611801147461,33.70245555275866,64.08863378908552,33.16601437197612,63.34735665346296,33.53452607775049,63.81409006357675,201444400,48345100
2017-06-19,34.131622314453125,64.85735321044922,34.22491848605198,64.92141409313427,33.50655397972349,64.38146638297808,33.50655397972349,64.51874169790678,130165600,23798300
2017-06-20,33.821407318115234,63.97880935668945,34.25522457649516,64.85736171244282,33.805082718131736,63.94220213576888,34.25522457649516,64.81160094076374,99600400,21512200
2017-06-21,34.02199935913086,64.3082504272461,34.068649221386416,64.6285618151956,33.728124444898896,64.00625312009247,33.94036921795328,64.2533430954204,85063200,19891100
2017-06-22,33.96601486206055,64.29908752441406,34.215574466387395,64.60108475484331,33.84706273201733,63.79574717018093,33.998667620352386,64.55533098398342,76425200,22965700
2017-06-23,34.11761474609375,65.16850280761719,34.32286268030912,65.20511002302747,33.844730229312084,63.98794629355731,33.84939592569432,64.14352172246667,141757600,27617300
2017-06-26,34.01032257080078,64.54621124267578,34.58407856247755,65.62609994652551,33.907698622011,64.4638502227255,34.32518762216985,65.34240267943326,102769600,19607000
2017-06-27,33.52286911010742,63.33816146850586,34.08963207085741,64.22586692659372,33.497213115030114,63.310707812211994,33.82140965707026,64.1618060678714,99047600,25215100
2017-06-28,34.01266860961914,63.87812042236328,34.07797414052324,63.914720649239825,33.38993143778645,62.95380759622868,33.70013448902317,63.33817281743313,88329600,25806200
2017-06-29,33.51119613647461,62.67924499511719,33.84938966338935,63.594404097907486,33.184668627798985,62.313179957579095,33.751431410786665,63.49373603803177,125997600,28918700
2017-06-30,33.59051513671875,63.08193588256836,33.809756667755465,63.49375480771979,33.534537439788735,62.90805336736082,33.69080450663977,62.94466058014724,92096400,24161100
2017-07-03,33.46923828125,62.38642120361328,33.88906219098003,63.695099562953956,33.375945660814594,62.2491458827093,33.791103871857246,63.44800957101707,57111200,16165500
2017-07-05,33.60683059692383,63.219207763671875,33.77009438660964,63.54866567880808,33.28729978290419,62.43217018663668,33.513538019641565,62.46877739744198,86278400,21176300
2017-07-06,33.289634704589844,62.752506256103516,33.46922667347163,62.944688973338394,33.215001345902884,62.340687145188056,33.35727485599914,62.4779555274165,96515200,21117600
2017-07-07,33.6278190612793,63.56696701049805,33.76076471349288,63.91472504664089,33.329278559577055,62.871443956100684,33.329278559577055,62.871443956100684,76806800,16878300
2017-07-10,33.833065032958984,64.04286193847656,34.04064401914438,64.2899519199897,33.438897354286155,63.329031696312086,33.6114925176416,63.56697511036691,84362400,15014500
2017-07-11,33.94268798828125,64.052001953125,34.01732489373739,64.68346414877529,33.67446917192577,63.83236566068172,33.75609928352445,64.06115550175943,79127200,17460000
2017-07-12,33.99168014526367,65.11357879638672,34.09430058588278,65.23254697941151,33.77710430943056,64.56448467011062,34.02199828411001,64.69260640017136,99538000,17750900
2017-07-13,34.46513748168945,65.68099212646484,34.63306696900789,65.92808909348598,33.92169949618447,65.26001960788318,33.935693026980395,65.43390214155637,100797600,20269800
2017-07-14,34.7613525390625,66.60528564453125,34.82899270092171,67.05371169879032,34.3625225706886,65.85485537772378,34.51179287000781,66.11109883730039,80528400,25868100
2017-07-17,34.88262939453125,67.12694549560547,35.19516347053881,67.21846004586601,34.65172899994961,66.55039754506271,34.71003775557269,66.62361197811619,95174000,21803900
2017-07-18,35.003910064697266,67.08118438720703,35.015572526753076,67.16354537881506,34.67504785269563,66.49548295095481,34.79866212094298,66.8889947758979,71475200,26435300
2017-07-19,35.22315216064453,67.59367370605469,35.316444740969054,67.75840267700649,34.97358899200652,67.21845500139867,35.09720326243423,67.2642157641511,83692000,22416200
2017-07-20,35.064552307128906,67.9231185913086,35.3910834728289,67.99633300479385,35.02956847742862,67.06286668813365,35.33510578642444,67.88651138456596,68974800,42361000
2017-07-21,35.048240661621094,67.52961730957031,35.08789020289899,67.98719703901683,34.72404400398625,66.9622159314961,34.98293511611806,67.21845946284814,105010400,46717100
2017-07-24,35.472713470458984,67.3557357788086,35.55434715131817,67.49301109610457,34.96192820532544,66.92560970960048,35.120529870138824,67.29167489501883,85972800,21394800
2017-07-25,35.62431335449219,67.89566802978516,35.880869706006564,68.00548267291302,35.40507189631283,67.26420590335566,35.40507189631283,67.53875647539746,75415600,22018700
2017-07-26,35.79225158691406,67.767578125,35.90186878393733,68.069575517575,35.69895543354355,67.54793477134535,35.76659558959771,68.0329682919659,63124000,16252200
